open,high,low,close,volume,date
40.3994,44.3366,40.0449,42.5414,4734.9821,2021-04-15
42.5847,43.2374,38.5197,41.9447,8758.0327,2021-04-16
41.9574,44.0918,39.8469,39.9088,8179.16,2021-04-17
39.9135,40.3355,29.6931,39.1194,3946.39,2021-04-18
39.0687,41.9783,34.8508,35.764,3524.7978,2021-04-19
35.8223,39.3296,33.2428,38.9815,9565.3156,2021-04-20
39.0498,39.462,35.9359,36.2797,1851.5473,2021-04-21
36.2434,40.7508,33.7865,35.2083,1447.8849,2021-04-22
35.1463,35.9428,30.3395,35.176,2780.0786,2021-04-23
35.2093,35.2506,31.0338,31.2095,1251.5098,2021-04-24
31.2385,33.4239,29.8605,31.693,986.4876,2021-04-25
31.6707,35.24,31.4071,35.0936,968.6998,2021-04-26
35.078,37.5922,34.5101,36.7753,4001.6796,2021-04-27
36.7766,37.7788,35.0163,36.2355,5422.8715,2021-04-28
36.2411,37.3793,35.0184,36.4384,4658.48,2021-04-29
36.4678,38.7632,35.8393,38.1265,5082.423,2021-04-30
38.1199,41.2149,37.5523,41.1025,2750.5729,2021-05-01
41.3387,41.4249,38.7706,39.482,2426.7368,2021-05-02
39.476,42.7225,39.3119,42.167,1926.1194,2021-05-03
42.053,48.476,38.9654,45.5639,1536.4447,2021-05-04
45.644,51.028,45.1456,49.384,1208.9404,2021-05-05
49.384,49.799,45.371,47.155,8358.0124,2021-05-06
47.14,51.945,45.739,49.117,7327.9051,2021-05-07
49.201,50.241,46.5161,48.598,41849.0222,2021-05-08
48.6048,52.4373,45.9482,52.314,64297.593,2021-05-09
52.2505,52.9947,40.6378,46.3353,64647.3551,2021-05-10
46.3504,48.952,44.5699,48.809,66468.225,2021-05-11
48.82,49.878,41.0003,41.6107,80394.0653,2021-05-12
41.6278,44.9911,39.211,43.3083,43491.2693,2021-05-13
43.2947,47.9185,42.8678,46.5164,49319.2992,2021-05-14
46.5634,47.8681,40.9437,41.4611,73470.9315,2021-05-15
41.4891,44.6908,37.9091,40.6255,63030.5282,2021-05-16
40.6796,40.7281,34.9996,37.1909,42487.9762,2021-05-17
37.2312,44.7304,36.635,42.599,56912.7919,2021-05-18
42.4944,43.5377,20.5903,26.3255,47041.6884,2021-05-19
26.1568,33.0851,22.5436,30.5543,59444.6666,2021-05-20
30.6244,32.0102,22.0301,25.5664,32623.9818,2021-05-21
25.5571,26.2495,22.2344,23.3042,64757.8564,2021-05-22
23.304,24.4208,14.9804,19.8152,66661.2792,2021-05-23
19.883,26.5003,19.6967,26.3851,44678.1526,2021-05-24
26.4829,27.7,23.6399,27.5096,30468.3178,2021-05-25
27.4419,34.3052,26.8505,33.9818,23844.4934,2021-05-26
34.0585,35.3856,30.0266,31.6997,39057.7158,2021-05-27
29.8495,33.6142,29.5135,33.5236,65671.1266,2021-09-05
33.513,36.3703,32.5495,34.8376,58691.1083,2021-09-06
34.8376,35.3743,23.9336,28.2041,39108.6483,2021-09-07
28.2041,29.2067,25.1835,27.189,32313.2465,2021-09-08
27.189,30.1387,26.5005,27.9985,27391.3523,2021-09-09
27.9985,29.5825,25.6136,26.4145,57189.9585,2021-09-10
26.4145,27.7212,26.2463,26.9579,45533.3407,2021-09-11
26.9579,29.7598,26.3513,29.4785,34441.0618,2021-09-12
29.4785,29.9309,25.2325,26.9677,41162.0504,2021-09-13
26.9677,30.8621,26.7012,30.8565,72034.607,2021-09-14
30.8565,31.4667,29.5664,30.6823,75334.6935,2021-09-15
30.6823,32.141,29.0199,29.7984,75576.3827,2021-09-16
29.7984,30.1509,27.3583,27.7353,63332.4304,2021-09-17
27.7353,29.4737,27.3727,28.3656,72481.7003,2021-09-18
28.3656,28.8258,26.9313,27.3878,45888.5623,2021-09-19
27.3878,27.4454,23.0211,23.5775,28606.7345,2021-09-20
23.5775,24.368,20.8162,21.3885,37842.7541,2021-09-21
