open,high,low,close,volume,date
0.51,0.5108,0.4914,0.5029,37605904.3584,2024-11-03
0.5029,0.5144,0.4956,0.5034,45510885.2325,2024-11-04
0.5034,0.5188,0.5016,0.5139,44415411.447,2024-11-05
0.5139,0.5465,0.5138,0.5414,53899281.9373,2024-11-06
0.5414,0.5781,0.5375,0.5555,50179571.9371,2024-11-07
0.5555,0.5598,0.5413,0.5534,40060164.1355,2024-11-08
0.5534,0.5618,0.5438,0.559,37080427.4432,2024-11-09
0.559,0.6185,0.5554,0.5885,89935386.1155,2024-11-10
0.5885,0.6327,0.5701,0.6204,73263542.3023,2024-11-11
0.6204,0.7396,0.5966,0.7037,187493530.4608,2024-11-12
0.7037,0.7473,0.6406,0.69,166217704.5984,2024-11-13
0.69,0.8473,0.6824,0.7735,189689743.774,2024-11-14
0.7735,0.9269,0.7703,0.892,183880795.8439,2024-11-15
0.892,1.2672,0.8778,1.12,190656073.651,2024-11-16
1.12,1.1602,1.0032,1.0538,120649750.4426,2024-11-17
1.0538,1.1865,1.0538,1.114,81367991.0967,2024-11-18
1.114,1.1477,1.0684,1.1,50341836.9226,2024-11-19
1.1,1.1503,1.0562,1.104,89904178.1856,2024-11-20
